OID_,FID_FMWT19672022Cat_PairwiseClip,Year,SampleDate,SurveyNumber,StationCode,index,StationLat,StationLong,StartLat,StartLong,EndLat,EndLong,SampleTimeStart,DepthBottom,WaterTemperature,BottomTemperature,ConductivityTop,ConductivityBottom,Turbidity,Secchi,MeterStart,MeterEnd,MeterDiff,Volume,TideCode,TowDirectionCode,WeatherCode,Microcystis,WaveCode,Aequorea_spp,American_Shad,Arrow_Goby,Bat_Ray,Bay_Goby,Bay_Pipefish,Big_Skate,Bigscale_Logperch,Black_Crappie,Black_Perch,Bluegill,Broadnose_Sevengill_Shark,Brown_Bullhead,Brown_Smoothhound,California_Grunion,California_Halibut,California_Tonguefish,Chameleon_Goby,Channel_Catfish,Cheekspot_Goby,Chinook_Salmon,Chrysaora_fuscensens,Comb_Jelly,Common_Carp,Crangon_Shrimp,Delta_Smelt,Diamond_Turbot,Dwarf_Perch,English_Sole,Flatfish,Goby__unid_,Golden_Shiner,Goldfish,Green_Sturgeon,Green_Sunfish,Grey_Smoothhound,Hitch,Jacksmelt,Jellyfish,Largemouth_Bass,Leopard_Shark,Lingcod,Lizardfish,Longfin_Smelt,Maeotias,Mississippi_Grass_Shrimp,Mississippi_Silverside,Moon_Jellies,Mud_shrimp,Night_Smelt,Northern_Anchovy,Pacific_Electric_Ray,Pacific_Halibut,Pacific_Herring,Pacific_Lamprey,Pacific_Pompano,Pacific_Sanddab,Pacific_Sardine,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Palaemon_spp_,Pile_Perch,Plainfin_Midshipman,Polyorchis,Prickly_Sculpin,Rainwater_Killifish,Redear_Sunfish,Riffle_Sculpin,River_Lamprey,Rock_Sole,Rubberlip_Seaperch,Sacramento_Blackfish,Sacramento_Perch,Sacramento_Pikeminnow,Sacramento_Sucker,Sand_Sole,Scrippsia_pacifica,Shimofuri_Goby,Shiner_Perch,Shokihaze_Goby,Shrimp__unid_,Siberian_Prawn,Silver_Surfperch,Smelt_Family,Speckled_Sanddab,Spiny_Dogfish,Splittail,Spotfin_Surfperch,Spotted_Bass,Starry_Flounder,Steelhead,Striped_Bass_age_0,Striped_Bass_age_1,Striped_Bass_age_2,Striped_Bass_age_3_,Surf_Smelt,Threadfin_Shad,Threespine_Stickleback,Topsmelt,Tule_Perch,Unid,Wakasagi,Walleye_Surfperch,Warmouth,Western_Mosquitofish,White_Catfish,White_Crappie,White_Croaker,White_Sea_Bass,White_Seaperch,White_Sturgeon,Whitebait_Smelt,Wolf_Eel,Yellowfin_Goby,FID_RiskRegions_DWSC_Update_9292020,Subregion,area_km2,area_hecta,are_mi2,Shape_Leng
13863,16837,2013,9/10/2013 0:00:00,3,608,1,38.088700000000003,-121.883319999999998,38.08703,-121.88261,38.08208,-121.88464,16:12,24,22.500000000000000,22.3,6205,7323,17.3,0.500000000000000,496285,512343,16058,4617.3,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13864,16925,2013,10/8/2013 0:00:00,4,518,1,38.068750000000001,-121.968019999999996,38.06944,-121.96797,38.07011,-121.96542,09:40,9,17.500000000000000,17.4,14181,15867,16.9,0.610000000000000,727495,749651,22156,6370.8,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13865,16926,2013,10/8/2013 0:00:00,4,519,1,38.073779999999999,-121.947249999999997,38.07403,-121.94711,38.07389,-121.95689,09:59,6,17.600000000000001,17.5,4263,14041,14.4,0.580000000000000,749651,773161,23510,6760.1,2,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13866,16927,2013,10/8/2013 0:00:00,4,608,1,38.088700000000003,-121.883319999999998,38.08694,-121.88253,38.0825,-121.88433,14:37,30,18.800000000000001,19.1,7024,7207,20.4,0.570000000000000,902864,920592,17728,5097.5,4,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13867,16991,2013,11/6/2013 0:00:00,5,505,1,38.057130000000001,-121.955969999999994,38.05783,-121.95517,38.05642,-121.95464,14:16,37,15.400000000000000,15.1,13295,18358,11.8,0.740000000000000,497752,508520,10768,3096.2,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13868,17015,2013,11/12/2013 0:00:00,5,518,1,38.068750000000001,-121.968019999999996,38.069,-121.96767,38.06803,-121.969,09:16,8,14.800000000000001,14.8,15503,15359,27.6,0.480000000000000,743349,756863,13514,3885.8,4,2,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13869,17016,2013,11/12/2013 0:00:00,5,519,1,38.073779999999999,-121.947249999999997,38.07386,-121.94686,38.07319,-121.948,09:37,9,14.900000000000000,14.8,14633,14951,18.9,0.450000000000000,756863,769011,12148,3493,4,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13870,17017,2013,11/12/2013 0:00:00,5,608,1,38.088700000000003,-121.883319999999998,38.08714,-121.88258,38.08461,-121.88269,14:03,27,16.000000000000000,15.4,7375,8683,10.9,0.680000000000000,897792,914262,16470,4735.8,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13871,17080,2013,12/4/2013 0:00:00,6,505,1,38.057130000000001,-121.955969999999994,38.05661,-121.95508,38.05672,-121.95672,12:29,47,12.199999999999999,11.9,14786,19445,15,0.540000000000000,574636,594550,19914,5726.1,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13872,17094,2013,12/9/2013 0:00:00,6,507,1,38.052280000000003,-121.938999999999993,38.05133,-121.93444,38.05031,-121.93072,10:37,36,8.699999999999999,9,15622,18388,61.6,0.260000000000000,916640,934803,18163,5222.6,2,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13873,17104,2013,12/9/2013 0:00:00,6,518,1,38.068750000000001,-121.968019999999996,38.06869,-121.96683,38.06542,-121.97283,09:30,9,8.699999999999999,7.9,18845,18391,60.9,0.240000000000000,870078,893614,23536,6767.6,1,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13874,17105,2013,12/9/2013 0:00:00,6,519,1,38.073779999999999,-121.947249999999997,38.07347,-121.94594,38.07447,-121.93872,09:53,8,8.600000000000000,8.3,16903,17709,75.5,0.190000000000000,893614,916640,23026,6620.9,1,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13875,17106,2013,12/9/2013 0:00:00,6,608,1,38.088700000000003,-121.883319999999998,38.08625,-121.88247,38.08383,-121.88344,13:59,24,9.500000000000000,9.6,6137,10311,20.1,0.530000000000000,29362,49038,19676,5657.6,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13876,17170,2014,9/8/2014 0:00:00,3,505,1,38.057130000000001,-121.955969999999994,38.05433,-121.95214,38.0505,-121.94042,14:23,49,20.300000000000001,20.3,17692,18283,27.5,0.480000000000000,734166,752625,18459,5307.7,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13877,17178,2014,9/10/2014 0:00:00,3,507,1,38.052280000000003,-121.938999999999993,38.05247,-121.93833,38.05089,-121.93333,12:31,40,22.199999999999999,21.7,9065,11868,12.3,0.520000000000000,78742,96422,17680,5083.7,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13878,17188,2014,9/10/2014 0:00:00,3,519,1,38.073779999999999,-121.947249999999997,38.07444,-121.94719,38.07431,-121.95081,11:51,8,21.899999999999999,21.4,14698,15075,14.4,0.600000000000000,60908,78742,17834,5128,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13879,17194,2014,9/11/2014 0:00:00,3,608,1,38.088700000000003,-121.883319999999998,38.08889,-121.88347,38.08783,-121.88272,09:09,25,20.199999999999999,20.1,8091,8517,16.4,0.510000000000000,221336,237767,16431,4724.6,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13880,17274,2014,10/8/2014 0:00:00,4,507,1,38.052280000000003,-121.938999999999993,38.05242,-121.93497,38.05078,-121.93217,10:47,30,20.800000000000001,20.5,14959,17983,23,0.510000000000000,684430,701138,16708,4804.2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13881,17284,2014,10/8/2014 0:00:00,4,518,1,38.068750000000001,-121.968019999999996,38.06983,-121.96611,38.07175,-121.95867,09:49,6,20.500000000000000,20,17901,17414,28.4,0.480000000000000,646548,666121,19573,5628,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13882,17285,2014,10/8/2014 0:00:00,4,519,1,38.073779999999999,-121.947249999999997,38.07394,-121.94581,38.07364,-121.94789,10:08,6,19.800000000000001,19.7,18960,19151,30.7,0.310000000000000,666121,684430,18309,5264.6,2,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13883,17286,2014,10/8/2014 0:00:00,4,608,1,38.088700000000003,-121.883319999999998,38.09022,-121.88453,38.08411,-121.88331,14:21,22,22.100000000000001,22.7,13241,13344,27.7,0.480000000000000,787671,803722,16051,4615.3,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13884,17364,2014,11/10/2014 0:00:00,5,507,1,38.052280000000003,-121.938999999999993,38.05231,-121.93586,38.05231,-121.93692,10:52,33,18.000000000000000,18,13763,16569,15.5,0.790000000000000,583866,604479,20613,5927.1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13885,17374,2014,11/10/2014 0:00:00,5,518,1,38.068750000000001,-121.968019999999996,38.07128,-121.96917,38.07169,-121.96711,09:39,10,17.500000000000000,17.1,15732,16260,35.5,0.800000000000000,539121,562000,22879,6578.6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13886,17375,2014,11/10/2014 0:00:00,5,519,1,38.073779999999999,-121.947249999999997,38.07461,-121.95819,38.07511,-121.95358,09:58,7,18.100000000000001,,14503,,7.5,0.670000000000000,562000,583866,21866,6287.4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13887,17376,2014,11/10/2014 0:00:00,5,608,1,38.088700000000003,-121.883319999999998,38.08033,-121.88558,38.08361,-121.8835,14:00,25,18.100000000000001,18.2,9020,10335,14.7,0.720000000000000,726594,745909,19315,5553.9,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13888,17465,2014,12/8/2014 0:00:00,6,519,1,38.073779999999999,-121.947249999999997,38.07325,-121.94778,38.07447,-121.94094,10:39,8,14.500000000000000,14.6,10317,11098,17.1,0.610000000000000,829756,847845,18089,5201.3,3,3,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13889,17466,2014,12/8/2014 0:00:00,6,608,1,38.088700000000003,-121.883319999999998,38.08928,-121.88386,38.08236,-121.88425,15:19,26,14.500000000000000,14.6,6959,7178,27.9,0.450000000000000,965591,985000,19409,5580.9,4,1,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13890,17532,2015,9/3/2015 0:00:00,3,505,1,38.057130000000001,-121.955969999999994,38.05836,-121.96006,38.06236,-121.96867,14:23,41,21.699999999999999,21.5,14219,11293,13.9,0.670000000000000,770511,792282,21771,6260,4,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13891,17548,2015,9/8/2015 0:00:00,3,518,1,38.068750000000001,-121.968019999999996,38.06975,-121.96831,38.06872,-121.97139,12:05,11,22.300000000000001,24,17900,16857,17.7,0.740000000000000,913279,933357,20078,5773.2,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13892,17549,2015,9/8/2015 0:00:00,3,519,1,38.073779999999999,-121.947249999999997,38.07406,-121.95692,38.07392,-121.95944,11:28,10,22.699999999999999,21.8,13659,17558,7.4,0.960000000000000,892514,913278,20764,5970.5,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13893,17553,2015,9/9/2015 0:00:00,3,608,1,38.088700000000003,-121.883319999999998,38.08764,-121.88269,38.08458,-121.88275,08:13,28,21.500000000000000,21.3,13215,15174,18.1,0.500000000000000,49658,73054,23396,6727.3,2,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13894,17641,2015,10/12/2015 0:00:00,4,518,1,38.068750000000001,-121.968019999999996,38.07033,-121.97064,38.07064,-121.966,09:07,10,20.000000000000000,19.7,17660,17590,15.9,0.350000000000000,997003,1015952,18949,5448.6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
13895,17642,2015,10/12/2015 0:00:00,4,519,1,38.073779999999999,-121.947249999999997,38.07286,-121.95653,38.07244,-121.95103,09:26,8,19.699999999999999,19.7,15410,16623,13,0.650000000000000,15959,35171,19212,5524.2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suisun Bay,464,46400,179,1.525376087420000
